tweet_id,user_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,created_at,user_mentions,location,bio,website,websites,can_dm,can_media_tag,is_quote_status,lang,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at
1806032413883093469,1728122389374926848,_arumtidi,"Arum Tidi, PhD",Arum,"Tidi, PhD",1ook Kenyans on a Space expressing anger at the lies of Ruto. Bwana #RutoMustGo,19,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:30:56 PM",,Kenya,Luo| Full-time fisherman| Part-time scholar| Committed thinker|,,,FALSE,TRUE,FALSE,en,143,302,13,941,256,0,0,143,,,https://pbs.twimg.com/profile_banners/1728122389374926848/1719125881,https://www.x.com/_arumtidi,https://pbs.twimg.com/profile_images/1773777651670343680/asmfFppH_normal.jpg,FALSE,FALSE,"11/24/2023, 11:44:48 PM"
1806032099419279574,1633926711569006598,Ernest_bigboy,Ernest bigboy,Ernest,bigboy,Kisheria kumbe Ruto hana mamlaka ya kukataa mswaada😂 wanaoruhusiwa kupinga au kukataa mswaada ni wabunge wenyewe…Yeye kisheria haruhusiwi kupinga mswaada how comes amesema amekataa?👀🇰🇪💔 it’s lie🚮,128,0,6,0,1,0,FALSE,FALSE,FALSE,"6/26/2024, 11:29:41 PM",,"Dar es Salaam, Tanzania 🇹🇿","Jesus 💯Clinical medicine 💊 Let's Talk About Real.❤️@manchesterunited, ||Cr7 my best player. Non political Guy.",,,TRUE,FALSE,FALSE,in,4519,2498,2535,47615,47542,0,0,4519,,,https://pbs.twimg.com/profile_banners/1633926711569006598/1678395669,https://www.x.com/Ernest_bigboy,https://pbs.twimg.com/profile_images/1772703134822920192/suBxDuJp_normal.jpg,FALSE,FALSE,"3/10/2023, 1:25:01 AM"
1806031519791648960,1400680978885009408,nicknzivoh,@Nick.🇰🇪,@Nick.🇰🇪,,@WilliamsRuto Ruto lies all the time,3,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:27:23 PM",WilliamsRuto,,Legend,,,FALSE,TRUE,FALSE,en,44,119,3,117,298,0,0,44,,,,https://www.x.com/nicknzivoh,https://pbs.twimg.com/profile_images/1524116075440390144/U5PKiMpR_normal.jpg,FALSE,FALSE,"6/4/2021, 10:09:34 AM"
1806031502225949135,1061170874,albanus_mutisya,albanus mutisya,albanus,mutisya,@MillicentOmanga Ruto lies,4,0,1,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:27:19 PM",MillicentOmanga,Nairobi,Life is a journey,,,FALSE,TRUE,FALSE,en,15,251,0,9,13,0,0,15,,,,https://www.x.com/albanus_mutisya,https://pbs.twimg.com/profile_images/1778996590352502784/3VlWshHT_normal.jpg,FALSE,FALSE,"1/4/2013, 11:58:06 PM"
1806031490079440960,770523276040953856,Rich_Calvo,Richard Calvin,Richard,Calvin,"Why is Ruto lying??
We are at 90k discussing Ruto lies",458,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:27:16 PM",,"Nairobi, Kenya",,,,FALSE,TRUE,FALSE,en,128,267,147,4434,2282,0,0,128,,,https://pbs.twimg.com/profile_banners/770523276040953856/1541600346,https://www.x.com/Rich_Calvo,https://pbs.twimg.com/profile_images/1678355701255602177/jUqqsSM4_normal.jpg,FALSE,FALSE,"8/30/2016, 12:27:19 PM"
1806031464686879206,1567448185550901248,BIGG_3E,Big E,Big,E,Ruto can lie eeeiii 😂😔,6,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:27:10 PM",,,,,,FALSE,TRUE,TRUE,en,35,58,3,225,487,0,0,35,,,https://pbs.twimg.com/profile_banners/1567448185550901248/1686580233,https://www.x.com/BIGG_3E,https://pbs.twimg.com/profile_images/1692089442041782272/S411rV1e_normal.jpg,FALSE,FALSE,"9/7/2022, 2:42:48 PM"
1806031391898927589,1669300396659965952,mvpronny,who's that,who's,that,"Let ruto not lie to you 
Mdomo tamu roho chafu
#RutoMustGo",14,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:26:52 PM",,Planet Earth,The bad boy Oooooh ok,,,FALSE,TRUE,FALSE,cs,21,17,22,1590,749,0,0,21,,,https://pbs.twimg.com/profile_banners/1669300396659965952/1690182218,https://www.x.com/mvpronny,https://pbs.twimg.com/profile_images/1683372014625488899/54ru4PDv_normal.jpg,FALSE,FALSE,"6/15/2023, 4:07:02 PM"
1806031249472893221,1533836089512837122,AnthonyBlexx,~𝑶𝑵𝒀𝑨𝑵𝑮𝑶,~𝑶𝑵𝒀𝑨𝑵𝑮𝑶,,@SafaricomPLC tell Ruto to teach you how lie!!,6,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:26:18 PM",SafaricomPLC,,"Ruto's number one hater!!!

.",,,TRUE,TRUE,TRUE,en,60,41,11,4103,4555,0,0,60,,,https://pbs.twimg.com/profile_banners/1533836089512837122/1662825989,https://www.x.com/AnthonyBlexx,https://pbs.twimg.com/profile_images/1804478568337948672/QhOiDhpL_normal.jpg,FALSE,FALSE,"6/6/2022, 8:40:26 PM"
1806031035802767365,729643911757582336,KKoneli,kevin koneli,kevin,koneli,@MillicentOmanga Will never ever wake up and vote again if this is the lie I voted for I bed die ruto bure kabisaaa😭😭😭😭,2,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:25:28 PM",MillicentOmanga,"Nairobi, Kenya",loyal and resonable,,,FALSE,TRUE,FALSE,en,34,279,2,93,1860,0,0,34,,,,https://www.x.com/KKoneli,https://pbs.twimg.com/profile_images/1318245307323453443/QLGfda1a_normal.jpg,FALSE,FALSE,"5/9/2016, 5:07:19 PM"
1806031015841759504,1678993854140383234,mmwimaali,mwimaali mwimaali,mwimaali,mwimaali,"@ledamalekina @rigathi Rhetorics@rigathi.........both of you go away! @RUTORIGATHIMUSTGO

RUTO=LIES; RIGATHI=RHETORICS.

REJECT!!",13,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:25:23 PM",ledamalekina; rigathi,,,,,FALSE,TRUE,FALSE,en,7,27,0,234,13,0,0,7,,,,https://www.x.com/mmwimaali,https://pbs.twimg.com/profile_images/1678994180004265984/0k9xtpqn_normal.png,FALSE,FALSE,"7/12/2023, 10:06:21 AM"
1806030340126920975,365755085,tishipaantony,Black jack hacker,Black,jack hacker,"Ruto will never stop with his lies...
Riggy G talk the truth ...",18,0,1,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:22:42 PM",,Kenya....Nairobi. www.spaltex.co.ke,ICT SPECIALIST....hacking is what I do best,https://twitter.com,https://twitter.com,FALSE,TRUE,FALSE,en,497,674,44,5108,140,2,0,497,,,https://pbs.twimg.com/profile_banners/365755085/1410423977,https://www.x.com/tishipaantony,https://pbs.twimg.com/profile_images/1110564333585608704/VpAzadKy_normal.jpg,FALSE,FALSE,"9/1/2011, 4:39:36 AM"
1806030261072859634,1204414056213278720,_Ammoh_,Ammoh,Ammoh,,Didn't listen to ruto's speech but I just know it was a bunch of lies,15,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:22:23 PM",,,Good morals ruin bad company,,,FALSE,TRUE,FALSE,en,418,145,53,500,1715,0,0,418,,,https://pbs.twimg.com/profile_banners/1204414056213278720/1653587229,https://www.x.com/_Ammoh_,https://pbs.twimg.com/profile_images/1259938853709848581/GFoOvg50_normal.jpg,FALSE,FALSE,"12/10/2019, 7:54:38 PM"
1806030172480737549,1453104071603331077,iam__wambui,Wambo♥️,Wambo♥️,,"Ruto lies so much, why?",2141,0,60,6,9,1,FALSE,FALSE,FALSE,"6/26/2024, 11:22:02 PM",,"Nairobi, Kenya",No beef,,,TRUE,FALSE,FALSE,en,38347,1239,2076,99105,111425,9,0,38347,,,https://pbs.twimg.com/profile_banners/1453104071603331077/1715680363,https://www.x.com/iam__wambui,https://pbs.twimg.com/profile_images/1733426799609028608/81ITPxM2_normal.jpg,FALSE,FALSE,"10/27/2021, 1:59:53 AM"
1806029832867938707,1797905475352018944,Charles30452193,Charles,Charles,,"#RutoMustGo
The fact that some people are already questioning about tomorrow after some lies from Ruto makes me wonder if the same people will vote for him in 2027 after some lies",10,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:20:41 PM",,,,,,FALSE,TRUE,FALSE,en,9,31,0,8,55,0,0,9,,,,https://www.x.com/Charles30452193,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,FALSE,"6/4/2024, 1:17:37 PM"
1806029746951590282,2610248580,Timjonnes,Tim jonnes🇺🇬🇰🇪,Tim,jonnes🇺🇬🇰🇪,So ruto lies all the time🙄,4,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:20:20 PM",,"Nairobi, kampala","Those who leave everything in God’s hand, will eventually see God’s hand in everything 🙏",http://www.tim.co.ug,http://www.tim.co.ug,TRUE,FALSE,TRUE,en,1000,1572,218,4150,14939,0,0,1000,,,https://pbs.twimg.com/profile_banners/2610248580/1664264300,https://www.x.com/Timjonnes,https://pbs.twimg.com/profile_images/1505845456722706434/6_YlRyJy_normal.jpg,FALSE,FALSE,"7/7/2014, 11:47:06 PM"
1806029703826063604,2610248580,Timjonnes,Tim jonnes🇺🇬🇰🇪,Tim,jonnes🇺🇬🇰🇪,@citizentvkenya So ruto lies all the time🙄,37,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:20:10 PM",citizentvkenya,"Nairobi, kampala","Those who leave everything in God’s hand, will eventually see God’s hand in everything 🙏",http://www.tim.co.ug,http://www.tim.co.ug,TRUE,FALSE,FALSE,en,1000,1572,218,4150,14939,0,0,1000,,,https://pbs.twimg.com/profile_banners/2610248580/1664264300,https://www.x.com/Timjonnes,https://pbs.twimg.com/profile_images/1505845456722706434/6_YlRyJy_normal.jpg,FALSE,FALSE,"7/7/2014, 11:47:06 PM"
1806029653326405759,3306713956,achiengsharon11,Sheera7,Sheera7,,@DrDennisOuma @mreportah @MutahiNgunyi The manner in which these MPs are typing praising William Ruto.. Just shows that all He said was a lie.. It's like they are trying to entice Kenyans to buy their open lies..Sisi si wajinga,89,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:19:58 PM",DrDennisOuma; mreportah; MutahiNgunyi,Nairobi,Just blabbering,,,FALSE,TRUE,FALSE,en,8,25,1,67,71,0,0,8,,,,https://www.x.com/achiengsharon11,https://pbs.twimg.com/profile_images/1708131422722981888/ccYv3ePt_normal.jpg,FALSE,FALSE,"6/2/2015, 7:24:07 PM"
1806029342939713550,1474558904,molu_so,@MS,@MS,,"Shame on you. You tried to deploy military through unorthodox, dictatorial way. Eat your humble pie and lie low for failing President William Ruto.",121,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:18:44 PM",,Kenya.,African blood|Husband|Father|Citizen,http://www.mosobo.com,http://www.mosobo.com,FALSE,TRUE,TRUE,en,148,1259,352,6608,4004,0,0,148,,,https://pbs.twimg.com/profile_banners/1474558904/1626254618,https://www.x.com/molu_so,https://pbs.twimg.com/profile_images/1690432818541670400/ukHsLDog_normal.jpg,FALSE,FALSE,"6/1/2013, 5:05:55 PM"
1806029319505850776,263630973,Iam_Isaka,Isaka_UNITED™,Isaka_UNITED™,,"@KiMuiruri @pkmwiandi 😂😂😂which hole? Hole of lies maybe, buana mambo ya madeni ni ya Uhuruto gov..he knows who ate the money, the issue is not the borrowing, what did that money borrowed do? That is the question and a union that ruto was part of to the core.",2,0,0,1,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:18:38 PM",KiMuiruri; pkmwiandi,Kenya,"+ GEMINI NO. #1
+ 🇰🇪 254 
+ @manutd ❤️
+ Photocapture 📷",,,TRUE,TRUE,FALSE,en,318,347,72,3657,1686,0,0,318,,,https://pbs.twimg.com/profile_banners/263630973/1668623940,https://www.x.com/Iam_Isaka,https://pbs.twimg.com/profile_images/1674151176256778244/yXNFSZ0M_normal.jpg,FALSE,FALSE,"3/10/2011, 5:30:27 PM"
1806028908179103744,2288542173,kenmwiti42,KM,KM,,"@charlruto Your father is lying in broad daylight. He said only 6 people died yesterday. Githurai alone, more than 200 people lost their life. 

Ruto lies all the time",29,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:17:00 PM",charlruto,,Activist,,,FALSE,TRUE,FALSE,en,6,111,0,16,2,0,0,6,,,https://pbs.twimg.com/profile_banners/2288542173/1719430020,https://www.x.com/kenmwiti42,https://pbs.twimg.com/profile_images/1806046522598883328/81-vp90d_normal.jpg,FALSE,FALSE,"1/18/2014, 12:17:41 AM"
1806028881587015833,545388182,Son_of_Laikipia,Wamutahi,Wamutahi,,"Ruto is saying one thing. Gachagua is saying another. Noordin Haji is saying something else. Buana, the tower of Babel is crumbling faster than Ruto's lies. They shall not believe! 😂😂😂.",19016,4,474,10,323,11,FALSE,FALSE,FALSE,"6/26/2024, 11:16:54 PM",,Ururu,I trade in sarcasm 🤒.,,,TRUE,FALSE,FALSE,en,66266,3643,6937,89330,7366,27,0,66266,,,https://pbs.twimg.com/profile_banners/545388182/1657297279,https://www.x.com/Son_of_Laikipia,https://pbs.twimg.com/profile_images/1805306809982300160/BbrJpBKH_normal.jpg,FALSE,FALSE,"4/5/2012, 12:42:13 AM"
1806028795608007022,817759921513070592,Rob_Kalifa,KENYA1,KENYA1,,@Goddie_Ke @Goddie_Ke You can't be peddling Lies yaaaawa... Kwani wee ni kijana ya Ruto,474,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:16:33 PM",Goddie_Ke; Goddie_Ke,,They Will not Believe.. They will not Believe...,,,FALSE,TRUE,FALSE,tl,31,70,11,316,1257,0,0,31,,,https://pbs.twimg.com/profile_banners/817759921513070592/1719291107,https://www.x.com/Rob_Kalifa,https://pbs.twimg.com/profile_images/1805463633255600128/4ORTXgnC_normal.jpg,FALSE,FALSE,"1/7/2017, 8:48:53 PM"
1806028219466039731,603478219,AnonKreature,Anonymous Kreature,Anonymous,Kreature,"It's big and articulate as always.
Bigger than what my good pal @Osama_otero held the other day...
Boom! RUTO MUST GO‼️
#RutoMustGo
""A lie cannot live,"" ~ Martin Luther King Jr.
https://t.co/snNQLhgeZB",24,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:14:16 PM",Osama_otero,,"Love the life you live, live the life you love.",,,FALSE,TRUE,FALSE,en,2473,3298,1450,78189,24534,8,0,2473,,,https://pbs.twimg.com/profile_banners/603478219/1438272711,https://www.x.com/AnonKreature,https://pbs.twimg.com/profile_images/1171464323174060032/zXzv3pch_normal.jpg,FALSE,FALSE,"6/9/2012, 3:00:55 PM"
1806028187089977677,810752780218540032,_val_eh,Val Khaseke,Val,Khaseke,"Did anyone notice that today Ruto did not make his speech with his Aide de camp behind him unlike yesterday when he was calling us criminals. 

The lie had to be orchestrated perfectly.

#RutoMustGo",46,0,3,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:14:08 PM",,"Nairobi, Kenya","Struggling to be the original version of myself, creating it with thoughts and actions.",http://www.jasirilabs.tech,http://www.jasirilabs.tech,FALSE,TRUE,FALSE,en,114,369,6,173,262,0,0,114,,,https://pbs.twimg.com/profile_banners/810752780218540032/1607235248,https://www.x.com/_val_eh,https://pbs.twimg.com/profile_images/1804473451249389568/nvgRNmss_normal.jpg,FALSE,FALSE,"12/19/2016, 12:45:00 PM"
1806028180110688261,1695925629009481728,JHabuba259,Mwanaharakati J Habuba KE,Mwanaharakati,J Habuba KE,"As patriotic citizens of Kenya. We call for the immediate resignation of President William Ruto. We can't be led by a President who keeps on fooling and lying to us. #ROADTOSTATEHOUSE is on. Mtukufu Lies must resign. Tupatane Thursday. 
#RutoMustGo https://t.co/5FTYUIAVQO",489,0,3,0,1,0,FALSE,FALSE,FALSE,"6/26/2024, 11:14:07 PM",,Kenya,"FOUNDER/LEADER/ACTIVIST/REFORMIST ⚖️🔊

DEUTERONOMY 31:6

REVEALING AND SPEAKING THE TRUTH, JUSTICE AND EQUALITY IN THE SOCIETY⚖.",https://onerpm.link/668390103851,https://onerpm.link/668390103851,TRUE,TRUE,FALSE,en,120,794,278,399,286,0,0,120,,,https://pbs.twimg.com/profile_banners/1695925629009481728/1719350218,https://www.x.com/JHabuba259,https://pbs.twimg.com/profile_images/1805711811221606401/12LCJUkf_normal.jpg,FALSE,FALSE,"8/28/2023, 3:26:33 AM"
1806027720843022663,1600363968543002625,crazy_ellah99,SAKAyoh🇬🇧🇰🇪,SAKAyoh🇬🇧🇰🇪,,"Every time I see William Ruto leak his lower lip I just know he's lubricating the lies. FRAUD

#RutoMustGo",70,0,3,1,1,0,FALSE,FALSE,FALSE,"6/26/2024, 11:12:17 PM",,"Nairobi, Kenya","Influencer| Economist| statistician|Entrepreneur|Kamba ladies have a special place🥵😍|Always right👍|

Banter is football and not vice versa
@arsenal ❤️🤍",http://wa.me//+254768303215,http://wa.me//+254768303215,FALSE,TRUE,FALSE,en,1284,1266,638,12236,72659,1,0,1284,,,https://pbs.twimg.com/profile_banners/1600363968543002625/1692448009,https://www.x.com/crazy_ellah99,https://pbs.twimg.com/profile_images/1692875763551211521/mahzITng_normal.jpg,FALSE,FALSE,"12/7/2022, 10:38:33 AM"
1806027713779560610,1208313326,Anon1KENYA,Anonymous Kenya,Anonymous,Kenya,"More lies from chief tax collector Zakayo. Incompetent ex-president.
Ruto must go!
#OccupyStateHouse 
#roadtostatehouse
#RejectFinanceBill2024 
#Resignation",635,0,2,0,4,0,FALSE,FALSE,FALSE,"6/26/2024, 11:12:15 PM",,#ExpectUs!,"Conscience of #Kenya. #HumanRights #Truth #Justice #Freedom #Equality #Anonymous #Ops
RT:s are not endorsements.",,,TRUE,FALSE,TRUE,en,15199,9028,1806,168019,170166,339,0,15199,,,https://pbs.twimg.com/profile_banners/1208313326/1416706767,https://www.x.com/Anon1KENYA,https://pbs.twimg.com/profile_images/605800614266732544/AowJlBVe_normal.jpg,FALSE,FALSE,"2/22/2013, 5:48:39 PM"
1806027711527235712,594578695,go_nich,Nicholas W.Robert,Nicholas,W.Robert,"@Dr_Kingori We're all following the general Jacob Juma, who said we should never listen to Ruto lies and we all agree that the pressure must increase and inject more tomorrow #RutoMustGo",107,0,2,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:12:15 PM",Dr_Kingori,"kenya,nairobi",I'm here to learn more and unlearn.,https://mcaf.ee/px60hl,https://mcaf.ee/px60hl,TRUE,FALSE,FALSE,en,4195,5023,465,96352,319429,1,0,4195,,,https://pbs.twimg.com/profile_banners/594578695/1671016984,https://www.x.com/go_nich,https://pbs.twimg.com/profile_images/1590291091919884289/op18ZeLW_normal.jpg,FALSE,FALSE,"5/30/2012, 5:57:45 PM"
1806027603507085796,3407760803,10a8251cc9f9418,Victoria Ivatswa,Victoria,Ivatswa,@HEBobiwine We aren't going to listen to his lies.We are fed up!Ruto Must gooook,4,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:11:49 PM",HEBobiwine,,,,,FALSE,TRUE,FALSE,en,3,9,1,24,1,0,0,3,,,,https://www.x.com/10a8251cc9f9418,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,FALSE,FALSE,"8/8/2015, 2:09:06 AM"
1806027601955205495,1044931887679111168,Mwenda991,Mwenda_M,Mwenda_M,,"@WilliamsRuto ""Fellow Kenyans, please, please, please don't ever listen to William Ruto. He is a fraudster. He lies with severe impunity!!!"" Jacob Juma (kabetes) 2016

#RutoMustGo buana

Hii mchezo ya taon mtaacha Jomba",52,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:11:49 PM",WilliamsRuto,Kenya,"Graphic designer 
Operations enthusiast 
A creative ~content, poetry~ 
@COYG",,,FALSE,TRUE,FALSE,en,396,584,9,395,1267,0,0,396,,,https://pbs.twimg.com/profile_banners/1044931887679111168/1705000567,https://www.x.com/Mwenda991,https://pbs.twimg.com/profile_images/1745524994539450368/OtIh9pnt_normal.png,FALSE,FALSE,"9/26/2018, 5:49:10 PM"
1806027166615822360,1528097865951809536,Dankos20Brown,Dann kims,Dann,kims,"This is exactly what we have been asking for. Regardless of the action Gen Z took, the finance bill was a poisoned chalice. Ruto's grandstanding made it worse. The lie that if the Bill is not passed the country will come to a halt is pure rubbish.",19,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:10:05 PM",,"Eldoret, Kenya",e,http://www.google.com,http://www.google.com,FALSE,TRUE,TRUE,en,211,282,0,21997,10343,0,0,211,,,,https://www.x.com/Dankos20Brown,https://pbs.twimg.com/profile_images/1528098028011274242/nCmekzcs_normal.png,FALSE,FALSE,"5/22/2022, 12:38:54 AM"
1806026995962130824,1505886074404577285,254Joss,Jos w,Jos,w,@Keam_254 Lies Ruto must go,5,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:09:24 PM",Keam_254,Kenya,Chalk Girl 😍,,,TRUE,TRUE,FALSE,en,83,60,3,18,89,0,0,83,,,,https://www.x.com/254Joss,https://pbs.twimg.com/profile_images/1783896633198985216/Ex24o2_0_normal.jpg,FALSE,FALSE,"3/21/2022, 5:38:53 PM"
1806026634773827865,284624453,N_Kinyanjui,Kinyanjui,Kinyanjui,,@citizentvkenya Ruto lies!,19,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:07:58 PM",citizentvkenya,Nairobi Kenya,FilmMaker| Cultural & Creative Industries| Creative Finance. Dairy Farmer| Feedlot Trainee,http://afrikalive.tv,http://afrikalive.tv,FALSE,TRUE,FALSE,en,593,760,262,17435,21360,5,0,593,,,https://pbs.twimg.com/profile_banners/284624453/1638995529,https://www.x.com/N_Kinyanjui,https://pbs.twimg.com/profile_images/1462441915635355651/9grtM1dn_normal.jpg,FALSE,FALSE,"4/19/2011, 9:52:15 PM"
1806026595985162426,1206622944534945794,Anto_mugoh28,A. Banderas🌴,A.,Banderas🌴,"@paullynmuthoni Ruto lies , all the time and all the time Ruto lies #RutomustGo",17,0,1,0,1,0,FALSE,FALSE,FALSE,"6/26/2024, 11:07:49 PM",paullynmuthoni,Kenya🇰🇪,GIS/Remote Sensing/Survey tech📍| creativity is intelligence having Fun,,,FALSE,TRUE,FALSE,en,186,516,32,2758,8760,0,0,186,,,https://pbs.twimg.com/profile_banners/1206622944534945794/1576518862,https://www.x.com/Anto_mugoh28,https://pbs.twimg.com/profile_images/1582668023873376256/jCLJNdCH_normal.jpg,FALSE,FALSE,"12/16/2019, 10:11:58 PM"
1806026483237859352,1356419534,CMingala,Ming Ching Dynasty,Ming,Ching Dynasty,"""Ruto lies...all the time!
And all the time...Ruto lies!
For that is his nature""
#resignation #RutoMustGo #rutoisaliar",131,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:07:22 PM",,Kenya,,,,TRUE,TRUE,TRUE,en,643,834,118,5831,2202,4,0,643,,,https://pbs.twimg.com/profile_banners/1356419534/1481541722,https://www.x.com/CMingala,https://pbs.twimg.com/profile_images/808270980753793026/XPJMpWDu_normal.jpg,FALSE,FALSE,"4/16/2013, 2:01:56 PM"
1806026480339623944,1655640372192632847,BeeKeeper_01,_Beekeeper,_Beekeeper,,"@WilliamsRuto claimed only 6 died... a lie as expected.See this list..are they 6? 
Even in this state of things, Ruto can still lie with a straight face. Believe Ruto at your own risk.
In short, Ruto should know that his sins are too many that the long and short of it #RutoMustGo https://t.co/sgUv5RFV0P",5,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:07:21 PM",WilliamsRuto,"Nairobi, Kenya","Protecting the Hive...at all costs, even if it means killing the Queen Bee to have justice and balance for and in the Hive..🐝🐝🐝🐝",,,FALSE,TRUE,FALSE,en,116,481,319,4386,3112,0,0,116,,,https://pbs.twimg.com/profile_banners/1655640372192632847/1711519953,https://www.x.com/BeeKeeper_01,https://pbs.twimg.com/profile_images/1805678846953635841/0PyiI-cZ_normal.jpg,FALSE,FALSE,"5/8/2023, 11:26:50 PM"
1806026372642381982,1284133754,NziokaKE,Nzioka Kelvn,Nzioka,Kelvn,@Kenyans Even when Ruto dies he will still lie that he is only taking a nap.,46,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:06:56 PM",Kenyans,"Nairobi, Kenya",Bornagain Christian/ Hardworking/Humble/Joyous,,,FALSE,TRUE,FALSE,en,54,180,4,713,327,1,0,54,,,,https://www.x.com/NziokaKE,https://pbs.twimg.com/profile_images/816986613137936388/w2_glSKV_normal.jpg,FALSE,FALSE,"3/21/2013, 12:51:38 AM"
1806026357224178100,1715461364540469248,Kachievans21,Kachi Evans,Kachi,Evans,"I'm on the space,why does Ruto lies?
Ruto must go
#RevolutionNowOrNever 
#RejectEconomicOppression",49,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:06:52 PM",,,"Never try to defeat people, just try to win them.//Leader//Government critic//Youth influencer//Art Writer//Media personality.® Future politician //©≈ New rock.",https://www.youtube.com/@evanskachi,https://www.youtube.com/@evanskachi,FALSE,TRUE,FALSE,en,1984,2015,578,1651,55,0,0,1984,,,https://pbs.twimg.com/profile_banners/1715461364540469248/1697838796,https://www.x.com/Kachievans21,https://pbs.twimg.com/profile_images/1715462130089046017/vdNOYKng_normal.jpg,FALSE,FALSE,"10/21/2023, 1:14:12 AM"
1806026262202196228,1053927449174646784,GriffinsShisia,Griffnet Studios,Griffnet,Studios,"@KoinangeJeff we can't stop ,we are used to his lies ,we know Mr Ruto we know you are a lier #roadtostatehouse",13,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:06:29 PM",KoinangeJeff,Bungoma,,,,FALSE,TRUE,FALSE,en,49,175,44,264,233,0,0,49,,,,https://www.x.com/GriffinsShisia,https://pbs.twimg.com/profile_images/1479383179123380230/49ipdC7J_normal.jpg,FALSE,FALSE,"10/21/2018, 1:34:19 PM"
1806026074830328105,78311684,warges,Noel Sauna Guy,Noel,Sauna Guy,"@Wamuchombah William ruto must resign, ruto is a lair he lies alot ni Malair",75,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:05:45 PM",Wamuchombah,"Donholm,Nairobi","Spa owner, events organizer, also stationery, sauna installation,exercise books, branded exercise books, customised calendars,envelopes & branding, DIY",,,FALSE,TRUE,FALSE,en,510,418,552,4450,1901,2,0,510,,,https://pbs.twimg.com/profile_banners/78311684/1694353896,https://www.x.com/warges,https://pbs.twimg.com/profile_images/1700737531413684224/F-w9_tQy_normal.jpg,FALSE,FALSE,"9/29/2009, 7:42:57 PM"
1806025920462885239,2830037849,edmot254,edwin motto,edwin,motto,"@BiancaNaom1 Aende we don't believe him anymore. Ruto lies? All the time. All the time? Ruto lies coz that's in his nature, shindwe!
#RutoMustGo na Sio afadhali",9,0,0,0,0,0,FALSE,FALSE,FALSE,"6/26/2024, 11:05:08 PM",BiancaNaom1,,,,,FALSE,TRUE,FALSE,en,120,47,3,239,39,0,0,120,,,,https://www.x.com/edmot254,https://pbs.twimg.com/profile_images/522091262066057216/Uhup_o7E_normal.jpeg,FALSE,FALSE,"10/14/2014, 11:17:48 PM"
